Time	SWR_O0
21.10.2018 00:23:15	-3.529
21.10.2018 00:23:30	-3.529
21.10.2018 00:23:45	-3.501
21.10.2018 00:24:00	-3.529
21.10.2018 00:24:15	-3.529
21.10.2018 00:24:30	-3.529
21.10.2018 00:24:45	-3.529
21.10.2018 00:25:00	-3.529
21.10.2018 00:25:15	-3.529
21.10.2018 00:25:30	-3.529
21.10.2018 00:25:45	-3.529
21.10.2018 00:26:00	-3.529
21.10.2018 00:26:15	-3.529
21.10.2018 00:26:30	-3.695
21.10.2018 00:26:45	-3.695
21.10.2018 00:27:00	-3.737
21.10.2018 00:27:15	-3.737
21.10.2018 00:27:30	-3.737
21.10.2018 00:27:45	-3.737
21.10.2018 00:28:00	-3.737
21.10.2018 00:28:15	-3.751
21.10.2018 00:28:30	-3.764
21.10.2018 00:28:45	-3.945
21.10.2018 00:29:00	-3.945
21.10.2018 00:29:15	-3.945
21.10.2018 00:29:30	-3.958
21.10.2018 00:29:45	-4.111
21.10.2018 00:30:00	-4.014
21.10.2018 00:30:15	-3.945
21.10.2018 00:30:30	-3.861
21.10.2018 00:30:45	-3.764
21.10.2018 00:31:00	-3.737
21.10.2018 00:31:15	-3.737
21.10.2018 00:31:30	-3.724
21.10.2018 00:31:45	-3.571
21.10.2018 00:32:00	-3.529
21.10.2018 00:32:15	-3.419
21.10.2018 00:32:30	-3.322
21.10.2018 00:32:45	-3.322
21.10.2018 00:33:00	-3.322
21.10.2018 00:33:15	-3.322
21.10.2018 00:33:30	-3.322
21.10.2018 00:33:45	-3.322
21.10.2018 00:34:00	-3.322
21.10.2018 00:34:15	-3.322
21.10.2018 00:34:30	-3.322
21.10.2018 00:34:45	-3.322
21.10.2018 00:35:00	-3.238
21.10.2018 00:35:15	-3.183
21.10.2018 00:35:30	-3.142
21.10.2018 00:35:45	-3.128
21.10.2018 00:36:00	-3.114
21.10.2018 00:36:15	-3.114
21.10.2018 00:36:30	-3.114
21.10.2018 00:36:45	-3.308
21.10.2018 00:37:00	-3.322
21.10.2018 00:37:15	-3.322
21.10.2018 00:37:30	-3.322
21.10.2018 00:37:45	-3.322
21.10.2018 00:38:00	-3.114
21.10.2018 00:38:15	-3.114
21.10.2018 00:38:30	-2.948
21.10.2018 00:38:45	-2.906
21.10.2018 00:39:00	-2.906
21.10.2018 00:39:15	-2.906
21.10.2018 00:39:30	-2.906
21.10.2018 00:39:45	-2.906
21.10.2018 00:40:00	-2.740
21.10.2018 00:40:15	-2.699
21.10.2018 00:40:30	-2.699
21.10.2018 00:40:45	-2.699
21.10.2018 00:41:00	-2.658
21.10.2018 00:41:15	-2.492
21.10.2018 00:41:30	-2.395
21.10.2018 00:41:45	-2.284
21.10.2018 00:42:00	-2.284
21.10.2018 00:42:15	-2.284
21.10.2018 00:42:30	-2.103
21.10.2018 00:42:45	-1.869
21.10.2018 00:43:00	-1.869
21.10.2018 00:43:15	-1.869
21.10.2018 00:43:30	-1.661
21.10.2018 00:43:45	-1.550
21.10.2018 00:44:00	-1.453
21.10.2018 00:44:15	-1.453
21.10.2018 00:44:30	-1.453
21.10.2018 00:44:45	-1.453
21.10.2018 00:45:00	-1.440
21.10.2018 00:45:15	-1.398
21.10.2018 00:45:30	-1.260
21.10.2018 00:45:45	-1.245
21.10.2018 00:46:00	-1.245
21.10.2018 00:46:15	-1.079
21.10.2018 00:46:30	-1.135
21.10.2018 00:46:45	-1.342
21.10.2018 00:47:00	-1.453
21.10.2018 00:47:15	-1.453
21.10.2018 00:47:30	-1.453
21.10.2018 00:47:45	-1.426
21.10.2018 00:48:00	-1.301
21.10.2018 00:48:15	-1.453
21.10.2018 00:48:30	-1.577
21.10.2018 00:48:45	-1.869
21.10.2018 00:49:00	-1.993
21.10.2018 00:49:15	-2.284
21.10.2018 00:49:30	-2.284
21.10.2018 00:49:45	-2.284
21.10.2018 00:50:00	-2.408
21.10.2018 00:50:15	-2.492
21.10.2018 00:50:30	-2.450
21.10.2018 00:50:45	-2.284
21.10.2018 00:51:00	-2.477
21.10.2018 00:51:15	-2.492
21.10.2018 00:51:30	-2.492
21.10.2018 00:51:45	-2.492
21.10.2018 00:52:00	-2.450
21.10.2018 00:52:15	-2.284
21.10.2018 00:52:30	-2.063
21.10.2018 00:52:45	-2.035
21.10.2018 00:53:00	-2.201
21.10.2018 00:53:15	-2.284
21.10.2018 00:53:30	-2.284
21.10.2018 00:53:45	-2.422
21.10.2018 00:54:00	-2.574
21.10.2018 00:54:15	-2.699
21.10.2018 00:54:30	-2.547
21.10.2018 00:54:45	-2.574
21.10.2018 00:55:00	-2.630
21.10.2018 00:55:15	-2.616
21.10.2018 00:55:30	-2.699
21.10.2018 00:55:45	-2.699
21.10.2018 00:56:00	-2.492
21.10.2018 00:56:15	-2.284
21.10.2018 00:56:30	-2.284
21.10.2018 00:56:45	-2.284
21.10.2018 00:57:00	-2.284
21.10.2018 00:57:15	-2.284
21.10.2018 00:57:30	-2.284
21.10.2018 00:57:45	-2.284
21.10.2018 00:58:00	-2.284
21.10.2018 00:58:15	-2.132
21.10.2018 00:58:30	-2.048
21.10.2018 00:58:45	-1.882
21.10.2018 00:59:00	-1.869
21.10.2018 00:59:15	-1.869
21.10.2018 00:59:30	-1.869
21.10.2018 00:59:45	-1.869
21.10.2018 01:00:00	-1.869
21.10.2018 01:00:15	-1.882
21.10.2018 01:00:30	-1.869
21.10.2018 01:00:45	-1.869
21.10.2018 01:01:00	-1.869
21.10.2018 01:01:15	-1.869
21.10.2018 01:01:30	-1.869
21.10.2018 01:01:45	-1.869
21.10.2018 01:02:00	-1.869
21.10.2018 01:02:15	-1.869
21.10.2018 01:02:30	-2.048
21.10.2018 01:02:45	-2.076
21.10.2018 01:03:00	-1.966
21.10.2018 01:03:15	-1.951
21.10.2018 01:03:30	-2.076
21.10.2018 01:03:45	-2.173
21.10.2018 01:04:00	-2.284
21.10.2018 01:04:15	-2.284
21.10.2018 01:04:30	-2.284
21.10.2018 01:04:45	-2.367
21.10.2018 01:05:00	-2.574
21.10.2018 01:05:15	-2.699
21.10.2018 01:05:30	-2.699
21.10.2018 01:05:45	-2.699
21.10.2018 01:06:00	-2.699
21.10.2018 01:06:15	-2.643
21.10.2018 01:06:30	-2.658
21.10.2018 01:06:45	-2.699
21.10.2018 01:07:00	-2.768
21.10.2018 01:07:15	-2.906
21.10.2018 01:07:30	-2.906
21.10.2018 01:07:45	-2.906
21.10.2018 01:08:00	-2.906
21.10.2018 01:08:15	-2.906
21.10.2018 01:08:30	-2.906
21.10.2018 01:08:45	-2.906
21.10.2018 01:09:00	-2.948
21.10.2018 01:09:15	-3.114
21.10.2018 01:09:30	-3.114
21.10.2018 01:09:45	-3.142
21.10.2018 01:10:00	-3.322
21.10.2018 01:10:15	-3.322
21.10.2018 01:10:30	-3.322
21.10.2018 01:10:45	-3.322
21.10.2018 01:11:00	-3.322
21.10.2018 01:11:15	-3.322
21.10.2018 01:11:30	-3.322
21.10.2018 01:11:45	-3.405
21.10.2018 01:12:00	-3.530
21.10.2018 01:12:15	-3.530
21.10.2018 01:12:30	-3.530
21.10.2018 01:12:45	-3.530
21.10.2018 01:13:00	-3.612
21.10.2018 01:13:15	-3.737
21.10.2018 01:13:30	-3.737
21.10.2018 01:13:45	-3.737
21.10.2018 01:14:00	-3.737
21.10.2018 01:14:15	-3.667
21.10.2018 01:14:30	-3.501
21.10.2018 01:14:45	-3.322
21.10.2018 01:15:00	-3.322
21.10.2018 01:15:15	-3.142
21.10.2018 01:15:30	-3.114
21.10.2018 01:15:45	-3.114
21.10.2018 01:16:00	-3.114
21.10.2018 01:16:15	-3.322
21.10.2018 01:16:30	-3.322
21.10.2018 01:16:45	-3.322
21.10.2018 01:17:00	-3.322
21.10.2018 01:17:15	-3.322
21.10.2018 01:17:30	-3.211
21.10.2018 01:17:45	-3.114
21.10.2018 01:18:00	-3.114
21.10.2018 01:18:15	-3.169
21.10.2018 01:18:30	-3.128
21.10.2018 01:18:45	-3.114
21.10.2018 01:19:00	-3.198
21.10.2018 01:19:15	-3.322
21.10.2018 01:19:30	-3.322
21.10.2018 01:19:45	-3.322
21.10.2018 01:20:00	-3.405
21.10.2018 01:20:15	-3.530
21.10.2018 01:20:30	-3.336
21.10.2018 01:20:45	-3.322
21.10.2018 01:21:00	-3.183
21.10.2018 01:21:15	-3.032
21.10.2018 01:21:30	-2.906
21.10.2018 01:21:45	-2.906
21.10.2018 01:22:00	-2.782
21.10.2018 01:22:15	-2.658
21.10.2018 01:22:30	-2.699
21.10.2018 01:22:45	-2.699
21.10.2018 01:23:00	-2.699
21.10.2018 01:23:15	-2.699
21.10.2018 01:23:30	-2.699
21.10.2018 01:23:45	-2.699
21.10.2018 01:24:00	-2.699
21.10.2018 01:24:15	-2.699
21.10.2018 01:24:30	-2.699
21.10.2018 01:24:45	-2.727
21.10.2018 01:25:00	-2.699
21.10.2018 01:25:15	-2.838
21.10.2018 01:25:30	-2.906
21.10.2018 01:25:45	-2.906
21.10.2018 01:26:00	-2.906
21.10.2018 01:26:15	-2.906
21.10.2018 01:26:30	-2.906
21.10.2018 01:26:45	-2.906
21.10.2018 01:27:00	-2.906
21.10.2018 01:27:15	-2.906
21.10.2018 01:27:30	-3.045
21.10.2018 01:27:45	-3.114
21.10.2018 01:28:00	-3.114
21.10.2018 01:28:15	-3.240
21.10.2018 01:28:30	-3.322
21.10.2018 01:28:45	-3.322
21.10.2018 01:29:00	-3.322
21.10.2018 01:29:15	-3.322
21.10.2018 01:29:30	-3.322
21.10.2018 01:29:45	-3.322
21.10.2018 01:30:00	-3.322
21.10.2018 01:30:15	-3.322
21.10.2018 01:30:30	-3.128
21.10.2018 01:30:45	-3.114
21.10.2018 01:31:00	-3.073
21.10.2018 01:31:15	-3.114
21.10.2018 01:31:30	-3.114
21.10.2018 01:31:45	-3.114
21.10.2018 01:32:00	-3.114
21.10.2018 01:32:15	-3.280
21.10.2018 01:32:30	-3.391
21.10.2018 01:32:45	-3.530
21.10.2018 01:33:00	-3.530
21.10.2018 01:33:15	-3.530
21.10.2018 01:33:30	-3.585
21.10.2018 01:33:45	-3.419
21.10.2018 01:34:00	-3.516
21.10.2018 01:34:15	-3.461
21.10.2018 01:34:30	-3.406
21.10.2018 01:34:45	-3.391
21.10.2018 01:35:00	-3.530
21.10.2018 01:35:15	-3.530
21.10.2018 01:35:30	-3.364
21.10.2018 01:35:45	-3.322
21.10.2018 01:36:00	-3.322
21.10.2018 01:36:15	-3.253
21.10.2018 01:36:30	-3.114
21.10.2018 01:36:45	-3.114
21.10.2018 01:37:00	-3.114
21.10.2018 01:37:15	-3.114
21.10.2018 01:37:30	-3.114
21.10.2018 01:37:45	-3.114
21.10.2018 01:38:00	-3.114
21.10.2018 01:38:15	-3.114
21.10.2018 01:38:30	-2.990
21.10.2018 01:38:45	-2.948
21.10.2018 01:39:00	-3.114
21.10.2018 01:39:15	-3.087
21.10.2018 01:39:30	-2.948
21.10.2018 01:39:45	-2.907
21.10.2018 01:40:00	-2.907
21.10.2018 01:40:15	-2.907
21.10.2018 01:40:30	-2.727
21.10.2018 01:40:45	-2.699
21.10.2018 01:41:00	-2.699
21.10.2018 01:41:15	-2.603
21.10.2018 01:41:30	-2.492
21.10.2018 01:41:45	-2.492
21.10.2018 01:42:00	-2.603
21.10.2018 01:42:15	-2.699
21.10.2018 01:42:30	-2.699
21.10.2018 01:42:45	-2.699
21.10.2018 01:43:00	-2.699
21.10.2018 01:43:15	-2.811
21.10.2018 01:43:30	-2.907
21.10.2018 01:43:45	-2.727
21.10.2018 01:44:00	-2.699
21.10.2018 01:44:15	-2.699
21.10.2018 01:44:30	-2.796
21.10.2018 01:44:45	-2.699
21.10.2018 01:45:00	-2.699
21.10.2018 01:45:15	-2.699
21.10.2018 01:45:30	-2.699
21.10.2018 01:45:45	-2.699
21.10.2018 01:46:00	-2.699
21.10.2018 01:46:15	-2.699
21.10.2018 01:46:30	-2.699
21.10.2018 01:46:45	-2.672
21.10.2018 01:47:00	-2.464
21.10.2018 01:47:15	-2.367
21.10.2018 01:47:30	-2.353
21.10.2018 01:47:45	-2.492
21.10.2018 01:48:00	-2.685
21.10.2018 01:48:15	-2.699
21.10.2018 01:48:30	-2.699
21.10.2018 01:48:45	-2.699
21.10.2018 01:49:00	-2.699
21.10.2018 01:49:15	-2.741
21.10.2018 01:49:30	-2.907
21.10.2018 01:49:45	-3.032
21.10.2018 01:50:00	-3.253
21.10.2018 01:50:15	-3.377
21.10.2018 01:50:30	-3.530
21.10.2018 01:50:45	-3.336
21.10.2018 01:51:00	-3.322
21.10.2018 01:51:15	-3.336
21.10.2018 01:51:30	-3.322
21.10.2018 01:51:45	-3.322
21.10.2018 01:52:00	-3.322
21.10.2018 01:52:15	-3.322
21.10.2018 01:52:30	-3.322
21.10.2018 01:52:45	-3.322
21.10.2018 01:53:00	-3.322
21.10.2018 01:53:15	-3.364
21.10.2018 01:53:30	-3.530
21.10.2018 01:53:45	-3.530
21.10.2018 01:54:00	-3.530
21.10.2018 01:54:15	-3.572
21.10.2018 01:54:30	-3.502
21.10.2018 01:54:45	-3.322
21.10.2018 01:55:00	-3.170
21.10.2018 01:55:15	-3.114
21.10.2018 01:55:30	-2.977
21.10.2018 01:55:45	-2.907
21.10.2018 01:56:00	-2.907
21.10.2018 01:56:15	-2.907
21.10.2018 01:56:30	-2.907
21.10.2018 01:56:45	-2.907
21.10.2018 01:57:00	-2.907
21.10.2018 01:57:15	-2.851
21.10.2018 01:57:30	-2.811
21.10.2018 01:57:45	-2.907
21.10.2018 01:58:00	-2.907
21.10.2018 01:58:15	-2.907
21.10.2018 01:58:30	-2.893
21.10.2018 01:58:45	-2.907
21.10.2018 01:59:00	-2.907
21.10.2018 01:59:15	-2.907
21.10.2018 01:59:30	-2.907
21.10.2018 01:59:45	-2.907
21.10.2018 02:00:00	-2.907
21.10.2018 02:00:15	-2.907
21.10.2018 02:00:30	-2.907
21.10.2018 02:00:45	-2.866
21.10.2018 02:01:00	-2.699
21.10.2018 02:01:15	-2.699
21.10.2018 02:01:30	-2.616
21.10.2018 02:01:45	-2.492
21.10.2018 02:02:00	-2.409
21.10.2018 02:02:15	-2.284
21.10.2018 02:02:30	-2.214
21.10.2018 02:02:45	-1.980
21.10.2018 02:03:00	-1.745
21.10.2018 02:03:15	-1.661
21.10.2018 02:03:30	-1.592
21.10.2018 02:03:45	-1.453
21.10.2018 02:04:00	-1.453
21.10.2018 02:04:15	-1.371
21.10.2018 02:04:30	-1.246
21.10.2018 02:04:45	-1.440
21.10.2018 02:05:00	-1.689
21.10.2018 02:05:15	-1.758
21.10.2018 02:05:30	-1.966
21.10.2018 02:05:45	-2.243
21.10.2018 02:06:00	-2.450
21.10.2018 02:06:15	-2.699
21.10.2018 02:06:30	-2.880
21.10.2018 02:06:45	-2.907
21.10.2018 02:07:00	-2.907
21.10.2018 02:07:15	-3.046
21.10.2018 02:07:30	-3.115
21.10.2018 02:07:45	-3.156
21.10.2018 02:08:00	-3.295
21.10.2018 02:08:15	-3.322
21.10.2018 02:08:30	-3.322
21.10.2018 02:08:45	-3.322
21.10.2018 02:09:00	-3.322
21.10.2018 02:09:15	-3.475
21.10.2018 02:09:30	-3.530
21.10.2018 02:09:45	-3.530
21.10.2018 02:10:00	-3.530
21.10.2018 02:10:15	-3.530
21.10.2018 02:10:30	-3.530
21.10.2018 02:10:45	-3.530
21.10.2018 02:11:00	-3.475
21.10.2018 02:11:15	-3.322
21.10.2018 02:11:30	-3.322
21.10.2018 02:11:45	-3.322
21.10.2018 02:12:00	-3.322
21.10.2018 02:12:15	-3.322
21.10.2018 02:12:30	-3.322
21.10.2018 02:12:45	-3.322
21.10.2018 02:13:00	-3.322
21.10.2018 02:13:15	-3.322
21.10.2018 02:13:30	-3.322
21.10.2018 02:13:45	-3.322
21.10.2018 02:14:00	-3.322
21.10.2018 02:14:15	-3.322
21.10.2018 02:14:30	-3.143
21.10.2018 02:14:45	-3.115
21.10.2018 02:15:00	-3.115
21.10.2018 02:15:15	-3.240
21.10.2018 02:15:30	-3.322
21.10.2018 02:15:45	-3.253
21.10.2018 02:16:00	-3.267
21.10.2018 02:16:15	-3.212
21.10.2018 02:16:30	-3.295
21.10.2018 02:16:45	-3.322
21.10.2018 02:17:00	-3.322
21.10.2018 02:17:15	-3.322
21.10.2018 02:17:30	-3.322
21.10.2018 02:17:45	-3.322
21.10.2018 02:18:00	-3.322
21.10.2018 02:18:15	-3.322
21.10.2018 02:18:30	-3.322
21.10.2018 02:18:45	-3.322
21.10.2018 02:19:00	-3.240
21.10.2018 02:19:15	-3.115
21.10.2018 02:19:30	-2.935
21.10.2018 02:19:45	-2.907
21.10.2018 02:20:00	-2.907
21.10.2018 02:20:15	-2.907
21.10.2018 02:20:30	-2.907
21.10.2018 02:20:45	-2.907
21.10.2018 02:21:00	-2.907
21.10.2018 02:21:15	-3.115
21.10.2018 02:21:30	-2.962
21.10.2018 02:21:45	-2.907
21.10.2018 02:22:00	-3.018
21.10.2018 02:22:15	-2.907
21.10.2018 02:22:30	-2.907
21.10.2018 02:22:45	-2.754
21.10.2018 02:23:00	-2.699
21.10.2018 02:23:15	-2.699
21.10.2018 02:23:30	-2.699
21.10.2018 02:23:45	-2.741
21.10.2018 02:24:00	-2.907
21.10.2018 02:24:15	-2.756
21.10.2018 02:24:30	-2.727
21.10.2018 02:24:45	-2.824
21.10.2018 02:25:00	-2.907
21.10.2018 02:25:15	-2.907
21.10.2018 02:25:30	-2.907
21.10.2018 02:25:45	-2.907
21.10.2018 02:26:00	-2.962
21.10.2018 02:26:15	-3.115
21.10.2018 02:26:30	-3.115
21.10.2018 02:26:45	-3.143
21.10.2018 02:27:00	-3.185
21.10.2018 02:27:15	-3.198
21.10.2018 02:27:30	-3.254
21.10.2018 02:27:45	-3.323
21.10.2018 02:28:00	-3.323
21.10.2018 02:28:15	-3.323
21.10.2018 02:28:30	-3.323
21.10.2018 02:28:45	-3.323
21.10.2018 02:29:00	-3.157
21.10.2018 02:29:15	-3.073
21.10.2018 02:29:30	-3.059
21.10.2018 02:29:45	-3.101
21.10.2018 02:30:00	-3.032
21.10.2018 02:30:15	-3.115
21.10.2018 02:30:30	-3.115
21.10.2018 02:30:45	-3.115
21.10.2018 02:31:00	-3.088
21.10.2018 02:31:15	-2.922
21.10.2018 02:31:30	-2.907
21.10.2018 02:31:45	-2.907
21.10.2018 02:32:00	-2.907
21.10.2018 02:32:15	-2.907
21.10.2018 02:32:30	-2.907
21.10.2018 02:32:45	-2.838
21.10.2018 02:33:00	-2.699
21.10.2018 02:33:15	-2.796
21.10.2018 02:33:30	-2.838
21.10.2018 02:33:45	-2.699
21.10.2018 02:34:00	-2.630
21.10.2018 02:34:15	-2.699
21.10.2018 02:34:30	-2.699
21.10.2018 02:34:45	-2.699
21.10.2018 02:35:00	-2.699
21.10.2018 02:35:15	-2.783
21.10.2018 02:35:30	-2.880
21.10.2018 02:35:45	-2.907
21.10.2018 02:36:00	-2.907
21.10.2018 02:36:15	-2.907
21.10.2018 02:36:30	-2.907
21.10.2018 02:36:45	-2.714
21.10.2018 02:37:00	-2.699
21.10.2018 02:37:15	-2.699
21.10.2018 02:37:30	-2.699
21.10.2018 02:37:45	-2.699
21.10.2018 02:38:00	-2.699
21.10.2018 02:38:15	-2.699
21.10.2018 02:38:30	-2.699
21.10.2018 02:38:45	-2.699
21.10.2018 02:39:00	-2.533
21.10.2018 02:39:15	-2.285
21.10.2018 02:39:30	-2.285
21.10.2018 02:39:45	-2.285
21.10.2018 02:40:00	-2.493
21.10.2018 02:40:15	-2.437
21.10.2018 02:40:30	-2.285
21.10.2018 02:40:45	-2.285
21.10.2018 02:41:00	-2.285
21.10.2018 02:41:15	-2.285
21.10.2018 02:41:30	-2.285
21.10.2018 02:41:45	-2.285
21.10.2018 02:42:00	-2.285
21.10.2018 02:42:15	-2.285
21.10.2018 02:42:30	-2.285
21.10.2018 02:42:45	-2.022
21.10.2018 02:43:00	-1.869
21.10.2018 02:43:15	-1.856
21.10.2018 02:43:30	-1.661
21.10.2018 02:43:45	-1.661
21.10.2018 02:44:00	-1.661
21.10.2018 02:44:15	-1.661
21.10.2018 02:44:30	-1.522
21.10.2018 02:44:45	-1.620
21.10.2018 02:45:00	-1.509
21.10.2018 02:45:15	-1.454
21.10.2018 02:45:30	-1.371
21.10.2018 02:45:45	-1.135
21.10.2018 02:46:00	-1.038
21.10.2018 02:46:15	-1.038
21.10.2018 02:46:30	-1.038
21.10.2018 02:46:45	-1.121
21.10.2018 02:47:00	-1.246
21.10.2018 02:47:15	-1.246
21.10.2018 02:47:30	-1.246
21.10.2018 02:47:45	-1.329
21.10.2018 02:48:00	-1.454
21.10.2018 02:48:15	-1.648
21.10.2018 02:48:30	-1.467
21.10.2018 02:48:45	-1.454
21.10.2018 02:49:00	-1.454
21.10.2018 02:49:15	-1.634
21.10.2018 02:49:30	-1.703
21.10.2018 02:49:45	-1.869
21.10.2018 02:50:00	-2.159
21.10.2018 02:50:15	-2.285
21.10.2018 02:50:30	-2.327
21.10.2018 02:50:45	-2.354
21.10.2018 02:51:00	-2.285
21.10.2018 02:51:15	-2.285
21.10.2018 02:51:30	-2.395
21.10.2018 02:51:45	-2.493
21.10.2018 02:52:00	-2.493
21.10.2018 02:52:15	-2.493
21.10.2018 02:52:30	-2.548
21.10.2018 02:52:45	-2.699
21.10.2018 02:53:00	-2.699
21.10.2018 02:53:15	-2.741
21.10.2018 02:53:30	-2.907
21.10.2018 02:53:45	-2.907
21.10.2018 02:54:00	-2.907
21.10.2018 02:54:15	-2.977
21.10.2018 02:54:30	-3.004
21.10.2018 02:54:45	-3.060
21.10.2018 02:55:00	-3.088
21.10.2018 02:55:15	-3.115
21.10.2018 02:55:30	-3.115
21.10.2018 02:55:45	-3.101
21.10.2018 02:56:00	-3.115
21.10.2018 02:56:15	-3.115
21.10.2018 02:56:30	-3.115
21.10.2018 02:56:45	-3.115
21.10.2018 02:57:00	-3.115
21.10.2018 02:57:15	-3.073
21.10.2018 02:57:30	-3.046
21.10.2018 02:57:45	-3.115
21.10.2018 02:58:00	-3.115
21.10.2018 02:58:15	-3.115
21.10.2018 02:58:30	-3.115
21.10.2018 02:58:45	-3.115
21.10.2018 02:59:00	-3.130
21.10.2018 02:59:15	-3.212
21.10.2018 02:59:30	-3.323
21.10.2018 02:59:45	-3.323
21.10.2018 03:00:00	-3.323
21.10.2018 03:00:15	-3.254
21.10.2018 03:00:30	-3.115
21.10.2018 03:00:45	-3.296
21.10.2018 03:01:00	-3.323
21.10.2018 03:01:15	-3.157
21.10.2018 03:01:30	-3.309
21.10.2018 03:01:45	-3.254
21.10.2018 03:02:00	-3.115
21.10.2018 03:02:15	-3.046
21.10.2018 03:02:30	-2.907
21.10.2018 03:02:45	-2.907
21.10.2018 03:03:00	-2.907
21.10.2018 03:03:15	-2.907
21.10.2018 03:03:30	-2.907
21.10.2018 03:03:45	-2.907
21.10.2018 03:04:00	-2.907
21.10.2018 03:04:15	-2.907
21.10.2018 03:04:30	-3.088
21.10.2018 03:04:45	-3.115
21.10.2018 03:05:00	-3.240
21.10.2018 03:05:15	-3.323
21.10.2018 03:05:30	-3.323
21.10.2018 03:05:45	-3.323
21.10.2018 03:06:00	-3.323
21.10.2018 03:06:15	-3.254
21.10.2018 03:06:30	-3.115
21.10.2018 03:06:45	-2.949
21.10.2018 03:07:00	-2.866
21.10.2018 03:07:15	-2.699
21.10.2018 03:07:30	-2.575
21.10.2018 03:07:45	-2.285
21.10.2018 03:08:00	-2.201
21.10.2018 03:08:15	-2.104
21.10.2018 03:08:30	-2.063
21.10.2018 03:08:45	-1.869
21.10.2018 03:09:00	-1.661
21.10.2018 03:09:15	-1.661
21.10.2018 03:09:30	-1.537
21.10.2018 03:09:45	-1.454
21.10.2018 03:10:00	-1.495
21.10.2018 03:10:15	-1.495
21.10.2018 03:10:30	-1.661
21.10.2018 03:10:45	-1.856
21.10.2018 03:11:00	-1.606
21.10.2018 03:11:15	-1.841
21.10.2018 03:11:30	-1.675
21.10.2018 03:11:45	-1.454
21.10.2018 03:12:00	-1.675
21.10.2018 03:12:15	-1.869
21.10.2018 03:12:30	-2.008
21.10.2018 03:12:45	-2.270
21.10.2018 03:13:00	-2.327
21.10.2018 03:13:15	-2.520
21.10.2018 03:13:30	-2.699
21.10.2018 03:13:45	-2.699
21.10.2018 03:14:00	-2.880
21.10.2018 03:14:15	-2.907
21.10.2018 03:14:30	-2.907
21.10.2018 03:14:45	-2.907
21.10.2018 03:15:00	-2.907
21.10.2018 03:15:15	-2.825
21.10.2018 03:15:30	-2.783
21.10.2018 03:15:45	-2.838
21.10.2018 03:16:00	-2.894
21.10.2018 03:16:15	-2.811
21.10.2018 03:16:30	-2.699
21.10.2018 03:16:45	-2.699
21.10.2018 03:17:00	-2.699
21.10.2018 03:17:15	-2.699
21.10.2018 03:17:30	-2.699
21.10.2018 03:17:45	-2.686
21.10.2018 03:18:00	-2.533
21.10.2018 03:18:15	-2.644
21.10.2018 03:18:30	-2.699
21.10.2018 03:18:45	-2.699
21.10.2018 03:19:00	-2.699
21.10.2018 03:19:15	-2.699
21.10.2018 03:19:30	-2.699
21.10.2018 03:19:45	-2.699
21.10.2018 03:20:00	-2.699
21.10.2018 03:20:15	-2.644
21.10.2018 03:20:30	-2.561
21.10.2018 03:20:45	-2.699
21.10.2018 03:21:00	-2.699
21.10.2018 03:21:15	-2.699
21.10.2018 03:21:30	-2.714
21.10.2018 03:21:45	-2.714
21.10.2018 03:22:00	-2.699
21.10.2018 03:22:15	-2.699
21.10.2018 03:22:30	-2.699
21.10.2018 03:22:45	-2.699
21.10.2018 03:23:00	-2.533
21.10.2018 03:23:15	-2.285
21.10.2018 03:23:30	-2.285
21.10.2018 03:23:45	-2.285
21.10.2018 03:24:00	-2.270
21.10.2018 03:24:15	-2.243
21.10.2018 03:24:30	-2.077
21.10.2018 03:24:45	-2.132
21.10.2018 03:25:00	-2.077
21.10.2018 03:25:15	-2.257
21.10.2018 03:25:30	-2.285
21.10.2018 03:25:45	-2.285
21.10.2018 03:26:00	-2.285
21.10.2018 03:26:15	-2.298
21.10.2018 03:26:30	-2.464
21.10.2018 03:26:45	-2.382
21.10.2018 03:27:00	-2.285
21.10.2018 03:27:15	-2.174
21.10.2018 03:27:30	-2.077
21.10.2018 03:27:45	-2.077
21.10.2018 03:28:00	-2.077
21.10.2018 03:28:15	-2.215
21.10.2018 03:28:30	-2.285
21.10.2018 03:28:45	-2.298
21.10.2018 03:29:00	-2.478
21.10.2018 03:29:15	-2.561
21.10.2018 03:29:30	-2.672
21.10.2018 03:29:45	-2.686
21.10.2018 03:30:00	-2.699
21.10.2018 03:30:15	-2.699
21.10.2018 03:30:30	-2.699
21.10.2018 03:30:45	-2.699
21.10.2018 03:31:00	-2.699
21.10.2018 03:31:15	-2.796
21.10.2018 03:31:30	-2.699
21.10.2018 03:31:45	-2.699
21.10.2018 03:32:00	-2.699
21.10.2018 03:32:15	-2.699
21.10.2018 03:32:30	-2.714
21.10.2018 03:32:45	-2.796
21.10.2018 03:33:00	-2.796
21.10.2018 03:33:15	-2.852
21.10.2018 03:33:30	-2.907
21.10.2018 03:33:45	-2.907
21.10.2018 03:34:00	-2.907
21.10.2018 03:34:15	-2.907
21.10.2018 03:34:30	-2.907
21.10.2018 03:34:45	-2.907
21.10.2018 03:35:00	-2.907
21.10.2018 03:35:15	-2.796
21.10.2018 03:35:30	-2.699
21.10.2018 03:35:45	-2.699
21.10.2018 03:36:00	-2.699
21.10.2018 03:36:15	-2.699
21.10.2018 03:36:30	-2.699
21.10.2018 03:36:45	-2.728
21.10.2018 03:37:00	-2.699
21.10.2018 03:37:15	-2.699
